fecha;nro_pliego ;nro_orden_de_compra ;unidad_ejecutora;jurisdiccion;proveedor;cuit;importe;descripcion;cantidad;descripcion_rubro
2020-07-21 00:00:00;401-0887-CDI20;401-7603-OC20;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;Medibel SA;33-69039665-9;52670;OXIMETRO DE PULSO - SATUROMETRO - PULSIOXIMETRO . Modelo: Portátil y liviano, con pantalla numérica de leds de gran tamaño que muestren el valor de la SpO2, la frecuencia del pulso, la Carboxihemoglobina (SpHb) y la Metahemoglobina, con barra gráfica indicadora de fuerza de la señal e índice de perfusión, tendrá alarmas audibles y visuales para valores máximos y mínimos. Funcionamiento a batería, con una duración no inferior a las 6 horas de uso continuo Variedad: Saturómetro, pulsioxímetro. Portátil y liviano ;23;Salud
2020-07-21 00:00:00;401-0809-CDI20;401-7609-OC20;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;PROPATO HNOS. S.A.I.C.;30-55425869-3;2620000;PROTECTOR FACIAL DE ALTO IMPACTO Demás especificaciones deberán ser indicadas por la repartición. Modelo: Con visor de policarbonato rígido con espesor de 2 mm, apto para la protección de alto impacto. Pantalla fabricada para proteger la cara de partículas y salpicaduras de fluidos biológicos contaminantes. Diseño envolvente, suministra protección frontal y lateral desde la frente al cuello. Con agarre a la cabeza y frente, tipo arnés regulable. Anti-empaño y anti-rayadura. Modelo tipo burbuja ;1000;Seguridad 
2020-07-21 00:00:00;410-0755-LPU20;410-7514-OC20;410 - HTAL.TEODORO ALVAREZ  ;MINISTERIO DE SALUD;OPEN TRADE S.A.;30-63785014-4;518400;SENSOR DE DEDO . Modelo: Para Aparato de Monitoreo, rehusable ;5000;Salud
2020-07-21 00:00:00;438-1381-CME20;438-7590-OC20;438 - HTAL. ENRIQUE TORNU;MINISTERIO DE SALUD;CEGENS S.A.;30-71250912-7;38320;SENSOR PARA OXIMETRIA DE PULSO  . Modelo: Para adulto reutilizable tipo Nellcor ;8;Salud
2020-07-21 00:00:00;401-0887-CDI20;401-7603-OC20;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;Medibel SA;33-69039665-9;15024;TENSIOMETRO ANEROIDE . Modelo: Con manga de óptima sujeción. Rango de medición de 0 a 300. Completo con accesorios. Variedad: Aneroide ;16;Salud
2020-07-21 00:00:00;434-1158-CME20;434-7604-OC20;434 - HTAL.DONACION FRANCISCO SANTOJANNI;MINISTERIO DE SALUD;Medibel SA;33-69039665-9;24875;TENSIOMETRO ANEROIDE PORTATIL . Modelo: Para toma de presión arterial, con cápsula de widia, con brazalete neumático con ajuste por cinta abrojo y pera de goma, con prolongador, calibrado, con estuche Variedad: Portátil ;25;Salud
2020-07-22 00:00:00;401-0839-CDI20;401-7648-OC20;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;LABORATORIOS RICHMOND SACIF;30-50115282-6;1680000;ATRACURIO BESILATO . Modelo: De 50 mg (como besilato), inyectable, en ampolla x 5 ml, uso endovenoso ;6000;Salud
2020-07-22 00:00:00;401-0839-CDI20;401-7649-OC20;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;Soldist S.R.L ;30-61789131-6;6458400;ATRACURIO BESILATO . Modelo: De 50 mg (como besilato), inyectable, en ampolla x 5 ml, uso endovenoso ;21600;Salud
2020-07-22 00:00:00;439-0842-CDI20;439-7621-OC20;439 - HTAL. BONORINO UDAONDO;MINISTERIO DE SALUD;JAEJ   S.A;30-60656652-9;15120.44;CABLE ARMADO - CABLE EXTENSION PARA OXIMETRIA . Modelo: Para oxicapnógrafo marca BCI, sin modelo, para sensor de oxímetro de pulso Variedad: Cable extensión para oximetria ;1;Salud
2020-07-22 00:00:00;438-0875-CDI20;438-7616-OC20;438 - HTAL. ENRIQUE TORNU;MINISTERIO DE SALUD;Laboratorios Britania SA;33-64529398-9;160000;HISOPO . Modelo: Calidad para Biología Molecular, libre de DRNasas, con punta de espuma y varilla de plástico. Para recolección de saliva y células bucales de manera no abrasiva. de  13 cm de largo total del hisopo, de 2,2 cm de diámetro de la punta con espuma ;2000;Salud
2020-07-22 00:00:00;438-0828-CDI20;438-7619-OC20;438 - HTAL. ENRIQUE TORNU;MINISTERIO DE SALUD;Silvana Graciela Charaf;27-13464300-0;43180;MASCARA PARA OXIGENO PARA ROSTRO COMPLETO . Modelo: Máscara para ventilación no invasiva y presión continua positiva de las vías aéreas (CPAP), tamaño mediano, reusable, de silicona, sistema espiratorio silencioso, poseerá arnés con al menos cuatro cierres con abrojo y sistema de ajuste, de material apto para soportar calor y humedad, con soporte frontal ajustable con almohadilla en tres posiciones, con conexión de medición de presión y posibilidad de conexión a cánula nasal, desmontable en todas sus partes para su total limpieza y desinfección. Envasado individualmente en envase que garantice su conservación. Referencia comercial JOYCE de WEINMANN hipoalergénica, presión hasta 40 HPa, sistema de codo y manga con movimiento de 360° y perpendicular al paciente, ;4;Salud
2020-07-22 00:00:00;438-0828-CDI20;438-7619-OC20;438 - HTAL. ENRIQUE TORNU;MINISTERIO DE SALUD;Silvana Graciela Charaf;27-13464300-0;43180;MASCARA PARA OXIGENO PARA ROSTRO COMPLETO sistema espiratorio silencioso, poseerá arnés con al menos cuatro cierres con abrojo y sistema de ajuste, de material apto para soportar calor y humedad, con soporte frontal ajustable con almohadilla en tres posiciones, con conexión de medición de presión y posibilidad de conexión a cánula nasal, desmontable en todas sus partes para su total limpieza y desinfección. Envasado individualmente en envase que garantice su conservación. Referencia comercial JOYCE de WEINMANN.   Modelo: Máscara para ventilación no invasiva y presión continua positiva de las vías aéreas (CPAP), tamaño grande, reusable, de silicona, hipoalergénica, presión hasta 40 HPa, sistema de codo y manga con movimiento de 360° y perpendicular al paciente, ;4;Salud
2020-07-22 00:00:00;438-0828-CDI20;438-7617-OC20;438 - HTAL. ENRIQUE TORNU;MINISTERIO DE SALUD;DROGUERIA FARMATEC S.A.;30-70714285-1;56232;MASCARILLA PARA RESUCITADOR MANUAL    Modelo: Modelo Ambu, tamaño 4, de silicona, con bordes acolchonados, con conector estándar de 15/22 mm Variedad: Manual, modelo Ambu ;12;Salud
2020-07-22 00:00:00;439-0842-CDI20;439-7621-OC20;439 - HTAL. BONORINO UDAONDO;MINISTERIO DE SALUD;JAEJ   S.A;30-60656652-9;18584.87;SENSOR PARA OXIMETRIA DE PULSO  . Modelo: Para adulto reutilizable tipo Nellcor ;1;Salud
2020-07-23 00:00:00;434-1025-CME20;434-7672-OC20;434 - HTAL.DONACION FRANCISCO SANTOJANNI;MINISTERIO DE SALUD;FEAS ELECTRONICA S.A;30-70770219-9;32670;BRAZALETE NEUMATICO PARA TENSIOMETRO - MANGUITO NEUMATICO Todas las medidas aproximadas.   Modelo: Para medición de presión arterial no invasiva (PANI). Adulto. De 27 a 35 cm de circunferencia, 13 cm de ancho y 28 cm de largo, de un solo canal, libre de látex. Reusable. Envasado individualmente en envase que garantice su conservación. ;12;Salud
2020-07-23 00:00:00;434-1025-CME20;434-7670-OC20;434 - HTAL.DONACION FRANCISCO SANTOJANNI;MINISTERIO DE SALUD;ELECTROMEDIK S.A.;30-64014137-5;46200;CABLE PARA EXTENSION DE SENSOR . Modelo: Para aparato de monitoreo, rehusable ;12;Salud
2020-07-23 00:00:00;446-0776-LPU20;446-7689-OC20;446 - INSTITUTO DE REHABILITACION PSICOFICA;MINISTERIO DE SALUD;DROGUERIA MARTORANI S.A.;30-70296606-6;9601.1;CANULA PARA TRAQUEOSTOMIA CON BALON En el extremo proximal de la cánula un conector estándar de 15 mm, para conexión directa con equipos de ventilación asistida y de anestesia estándar. Con balón de baja presión con pared delgada y alto volumen para minimizar daño de la pared traqueal que debe ocupar un diámetro máximo de 15 mm una vez insuflado. La línea de inflado del balón cuenta con una válvula Luer equipada además con balón piloto integral para indicar el inflado del mismo. Estéril y atóxico. Envasado individualmente en envase que garantice su conservación. Referencia comercial Shilley PDC.   Modelo: N° 5 con curvatura de 120º. De PVC biocompatible, radiopaco con diámetro interno de 5 mm, diámetro externo de 7,1 mm y longitud de 44 mm Variedad: Con balón ;10;Salud
2020-07-23 00:00:00;446-0776-LPU20;446-7689-OC20;446 - INSTITUTO DE REHABILITACION PSICOFICA;MINISTERIO DE SALUD;DROGUERIA MARTORANI S.A.;30-70296606-6;19202.2;CANULA PARA TRAQUEOSTOMIA CON BALON En el extremo proximal de la cánula un conector estándar de 15 mm, para conexión directa con equipos de ventilación asistida y de anestesia estándar. Con balón de baja presión con pared delgada y alto volumen para minimizar daño de la pared traqueal que debe ocupar un diámetro máximo de 12,4 mm una vez insuflado. La línea de inflado del balón cuenta con una válvula Luer equipada además con balón piloto integral para indicar el inflado del mismo. Estéril y atóxico. Envasado individualmente en envase que garantice su conservación. Referencia comercial Shilley PDC    Modelo: N°4 con curvatura de 120º. De PVC biocompatible, radiopaco con diámetro interno de 4 mm, diámetro externo de 5,9 mm y longitud de 41 mm Variedad: Con balón ;20;Salud
2020-07-23 00:00:00;446-0776-LPU20;446-7689-OC20;446 - INSTITUTO DE REHABILITACION PSICOFICA;MINISTERIO DE SALUD;DROGUERIA MARTORANI S.A.;30-70296606-6;15711;CANULA PARA TRAQUEOSTOMIA CON BALON En el extremo proximal de la cánula un conector estándar de 15 mm, para conexión directa con equipos de ventilación asistida y de anestesia estándar. Con balón de baja presión con pared delgada y alto volumen para minimizar daño de la pared traqueal que debe ocupar un diámetro máximo de 15 mm una vez insuflado. La línea de inflado del balón cuenta con una válvula Luer equipada además con balón piloto integral para indicar el inflado del mismo. Estéril y atóxico. Envasado individualmente en envase que garantice su conservación. Shilley PDC.   Modelo: N° 5,5 con curvatura de 120º. De PVC biocompatible, radiopaco con diámetro interno de 5,5 mm, diámetro externo de 7,7 mm y longitud de 46 mm Variedad: Con balón ;20;Salud
2020-07-23 00:00:00;446-0776-LPU20;446-7689-OC20;446 - INSTITUTO DE REHABILITACION PSICOFICA;MINISTERIO DE SALUD;DROGUERIA MARTORANI S.A.;30-70296606-6;28803.3;CANULA PARA TRAQUEOSTOMIA CON BALON En el extremo proximal de la cánula un conector estándar de 15 mm, para conexión directa con equipos de ventilación asistida y de anestesia estándar. Con balón de baja presión con pared delgada y alto volumen para minimizar daño de la pared traqueal que debe ocupar un diámetro máximo de 12,5 mm una vez insuflado. La línea de inflado del balón cuenta con una válvula Luer equipada además con balón piloto integral para indicar el inflado del mismo. Estéril y atóxico. Envasado individualmente en envase que garantice su conservación. Shilley PDC.     Modelo: N° 4,5 con curvatura de 120º. De PVC biocompatible, radiopaco con diámetro interno de 4,5 mm, diámetro externo de 6,5 mm y longitud de 42 mm, con curvatura de 120º Variedad: Con balón ;30;Salud
2020-07-23 00:00:00;446-0776-LPU20;446-7689-OC20;446 - INSTITUTO DE REHABILITACION PSICOFICA;MINISTERIO DE SALUD;DROGUERIA MARTORANI S.A.;30-70296606-6;18329.4;CANULA PARA TRAQUEOSTOMIA SIN BALON En el extremo proximal de la cánula un conector estándar de 15 mm, para conexión directa con equipos de ventilación asistida y de anestesia estándar. Estéril, atóxico y apirogénico. Envasado individualmente en envase que garantice su conservación. Referencia comercial Shilley.   Modelo: De 4,5 mm. Sin cánula interna. De PVC siliconado, apto para uso medicinal, radiopaco, con propiedades termoplásticas para su mejor adaptación. Cánula de 4,5 mm de diámetro interno, de 6,5 mm diámetro externo y longitud de 36 mm, con curvatura de 120º Variedad: Sin balón ;20;Salud
2020-07-23 00:00:00;446-0776-LPU20;446-7689-OC20;446 - INSTITUTO DE REHABILITACION PSICOFICA;MINISTERIO DE SALUD;DROGUERIA MARTORANI S.A.;30-70296606-6;9164.7;CANULA PARA TRAQUEOSTOMIA SIN BALON En el extremo proximal de la cánula un conector estándar de 15 mm, para conexión directa con equipos de ventilación asistida y de anestesia estándar. Estéril, atóxico y apirogénico. Envasado individualmente en envase que garantice su conservación. Referencia comercial Shilley.   Modelo: De 4 mm. Sin cánula interna. De PVC siliconado, apto para uso medicinal, radiopaco, con propiedades termoplásticas para su mejor adaptación. Cánula de 4 mm de diámetro interno, de 5,9 mm diámetro externo y longitud de 34 mm, con curvatura de 120º Variedad: Sin balón ;10;Salud
2020-07-23 00:00:00;446-0776-LPU20;446-7689-OC20;446 - INSTITUTO DE REHABILITACION PSICOFICA;MINISTERIO DE SALUD;DROGUERIA MARTORANI S.A.;30-70296606-6;7419;CANULA PARA TRAQUEOSTOMIA SIN BALON Estéril, atóxico y apirogénico. Envasado individualmente en envase que garantice su conservación. Referencia comercial Portex     Modelo: De 5 mm. Sin cánula interna. De PVC siliconado, que permite  suficiente rigidez para su inserción y adaptación. Con adaptador de 15 mm. Ángulo de curvatura 90º. Variedad: Sin balón ;10;Salud
2020-07-23 00:00:00;417-1557-CME20;417-7631-OC20;417 - HTAL. PEDRO DE ELIZALDE  ;MINISTERIO DE SALUD;ERNESTO VAN ROSSUM Y COMPAÑIA S.R.L.;30-52693485-3;880176;COLUMNA . Modelo: Para extracción de ADN/ARN ;66;Salud
2020-07-23 00:00:00;417-1557-CME20;417-7634-OC20;417 - HTAL. PEDRO DE ELIZALDE  ;MINISTERIO DE SALUD;Laboratorios Britania SA;33-64529398-9;24000;HISOPO , Modelo: De plástico flexible,estéril,con punta de nylon,en envase individual.Varilla y punta no tóxicas ;300;Salud
2020-07-23 00:00:00;420-1324-CME20;420-7651-OC20;420 - HTAL. RICARDO GUTIERREZ  ;MINISTERIO DE SALUD;Gustavo German Beltran Michalec;20-22778979-5;3994.8;SERVICIO DE REPARACION INTEGRAL DE MANOMETRO    Marca: No aplica Modelo: Sin marca ni modelo visibles, para aire comprimido, el servicio incluye mano de obra e insumos para su correcto funcionamiento OtrasCaracteristicas: El servicio incluye mano de obra e insumos para su correcto funcionamiento Variedad: Manometro, para aire comprimido ;4;Salud
2020-07-23 00:00:00;420-1324-CME20;420-7651-OC20;420 - HTAL. RICARDO GUTIERREZ  ;MINISTERIO DE SALUD;Gustavo German Beltran Michalec;20-22778979-5;4993.5;SERVICIO DE REPARACION INTEGRAL DE MANOMETRO . Marca: No aplica Modelo: Sin marca ni modelo visibles, para oxígeno, el servicio incluye mano de obra e insumos para su correcto funcionamiento Variedad: Manometro, para oxígeno ;5;Salud
2020-07-23 00:00:00;420-1324-CME20;420-7651-OC20;420 - HTAL. RICARDO GUTIERREZ  ;MINISTERIO DE SALUD;Gustavo German Beltran Michalec;20-22778979-5;2447.4;SERVICIO DE REPARACION INTEGRAL DE MEDIDOR DE FLUJO (FLOWMETER)    Marca: No aplica Modelo: Sin marca ni modelo visibles, para aire comprimido, el servicio incluye mano de obra e insumos para su correcto funcionamiento Variedad: Medidor de flujo (Flowmeter) ;3;Salud
2020-07-23 00:00:00;420-1324-CME20;420-7651-OC20;420 - HTAL. RICARDO GUTIERREZ  ;MINISTERIO DE SALUD;Gustavo German Beltran Michalec;20-22778979-5;2447.4;SERVICIO DE REPARACION INTEGRAL DE MEDIDOR DE FLUJO1 (FLOWMETER)    Marca: No aplica Modelo: Sin marca ni modelo visibles, para oxígeno, el servicio incluye mano de obra e insumos para su correcto funcionamiento Variedad: Medidor de flojo 1 (Flowmeter) ;3;Salud
2020-07-23 00:00:00;420-1324-CME20;420-7651-OC20;420 - HTAL. RICARDO GUTIERREZ  ;MINISTERIO DE SALUD;Gustavo German Beltran Michalec;20-22778979-5;2340.8;SERVICIO DE REPARACION INTEGRAL DE MEDIDOR DE FLUJO1 (FLOWMETER)    Marca: No aplica Modelo: Sin marca ni modelo visibles, para oxígeno, el servicio incluye mano de obra e insumos para su correcto funcionamiento Variedad: Medidor de flojo 1 (Flowmeter) ;1;Salud
2020-07-23 00:00:00;418-0861-CDI20;418-7679-OC20;418 - HTAL. JUAN A. FERNANDEZ  ;MINISTERIO DE SALUD;Medibel SA;33-69039665-9;26141.5;TENSIOMETRO ANEROIDE MOVIL . Modelo: Para toma de presión arterial, con cápsula de widia, con brazalete neumático con ajuste por cinta abrojo y pera de goma, con prolongador, calibrado, pie de apoyo rodante Variedad: Móvil ;5;Salud
2020-07-23 00:00:00;418-0861-CDI20;418-7679-OC20;418 - HTAL. JUAN A. FERNANDEZ  ;MINISTERIO DE SALUD;Medibel SA;33-69039665-9;5257.4;TENSIOMETRO ANEROIDE MOVIL . Modelo: Para toma de presión arterial, con cápsula de widia, con brazalete neumático con ajuste por cinta abrojo y pera de goma, con prolongador, calibrado, pie de apoyo rodante Variedad: Móvil ;1;Salud
2020-07-23 00:00:00;418-0861-CDI20;418-7679-OC20;418 - HTAL. JUAN A. FERNANDEZ  ;MINISTERIO DE SALUD;Medibel SA;33-69039665-9;31272.8;TENSIOMETRO ANEROIDE PARA PARED . Modelo: Para toma de presión arterial, con cápsula de widia, con brazalete neumático con ajuste por cinta abrojo y pera de goma, con prolongador, calibrado, con soporte para fijación a pared Variedad: Para pared ;13;Salud
2020-07-23 00:00:00;418-0861-CDI20;418-7679-OC20;418 - HTAL. JUAN A. FERNANDEZ  ;MINISTERIO DE SALUD;Medibel SA;33-69039665-9;2512.3;TENSIOMETRO ANEROIDE PARA PARED . Modelo: Para toma de presión arterial, con cápsula de widia, con brazalete neumático con ajuste por cinta abrojo y pera de goma, con prolongador, calibrado, con soporte para fijación a pared Variedad: Para pared ;1;Salud
2020-07-24 00:00:00;425-0816-LPU20;425-7707-OC20;425 - HTAL. JOSE M. PENNA;MINISTERIO DE SALUD;GASES COMPRIMIDOS S.A;30-54398920-3;225052.56;AIRE COMPRIMIDO Aplicacion: uso medicinal AIRE COMPRIMIDO    Medida: En tubo de 6 m3 Modelo: En tubo de 6 m3, para uso medicinal ;72;Salud
2020-07-24 00:00:00;426-0676-LPU20;426-7724-OC20;426 - HTAL. PARMENIO PIÑERO ;MINISTERIO DE SALUD;DROGUERIA FARMATEC S.A.;30-70714285-1;9850;BOQUILLA PARA ESPIROMETRIA Elaborada en cartón blanco descartable. Acondicionadas en cajas de no más de 200 unidades.   Medida: De 66 x 30 mm Modelo: De 66 x 30 mm ;1000;Salud
2020-07-24 00:00:00;426-0676-LPU20;426-7724-OC20;426 - HTAL. PARMENIO PIÑERO ;MINISTERIO DE SALUD;DROGUERIA FARMATEC S.A.;30-70714285-1;63000;"GUANTE DE EXAMINACION Dimensiones aproximadas 10"" de largo y 0,04"" de grosor. Color azul. Resistente a productos químicos Modelo: Tamaño mediano (M), de nitrilo, descartable. Elaborado con copolímeros acrilonitrilo-butadieno de primera calidad, descartable, atóxico y ambidiestro. No debe presentar asperezas al tacto y su largo deberá cubrir con ajuste adecuado el puño del camisolín ";10000;Salud
2020-07-24 00:00:00;426-0676-LPU20;426-7732-OC20;426 - HTAL. PARMENIO PIÑERO ;MINISTERIO DE SALUD;ERNESTO VAN ROSSUM Y COMPAÑIA S.R.L.;30-52693485-3;43140;GUANTE PARA EXAMINACION    Modelo: Tamaño chico (S). Elaborado con copolimeros de acrilonitrilo-butadieno de primera calidad, descartable, atóxico y ambidiestro, no debe presentar asperezas al tacto y su largo permitirá cubrir con ajuste adecuado el puño del camisolín ;6000;Salud
2020-07-24 00:00:00;426-0676-LPU20;426-7724-OC20;426 - HTAL. PARMENIO PIÑERO ;MINISTERIO DE SALUD;DROGUERIA FARMATEC S.A.;30-70714285-1;100800;GUANTE PARA EXAMINACION    Modelo: Tamaño extra chico (XS). Elaborado en látex de primera calidad, descartable, atóxico y ambidiestro, no debe presentar asperezas al tacto y su largo permitirá cubrir con ajuste adecuado el puño del camisolín ;20000;Salud
2020-07-24 00:00:00;420-0951-CDI20;420-7717-OC20;420 - HTAL. RICARDO GUTIERREZ  ;MINISTERIO DE SALUD;Laboratorios Britania SA;33-64529398-9;120000;HISOPO , Modelo: De plástico flexible,estéril,con punta de nylon,en envase individual.Varilla y punta no tóxicas ;15;Salud
2020-07-24 00:00:00;426-0676-LPU20;426-7730-OC20;426 - HTAL. PARMENIO PIÑERO ;MINISTERIO DE SALUD;STORING INSUMOS MEDICOS S.R.L.;30-70887571-2;6230;LANCETA PARA EXTRACCION DE SANGRE . Modelo: Para punción, con base plástica, con protección y tapa, descartable ;7000;Salud
2020-07-24 00:00:00;426-0676-LPU20;426-7729-OC20;426 - HTAL. PARMENIO PIÑERO ;MINISTERIO DE SALUD;SUIZO ARGENTINA S.A.;30-51696843-1;47830;MASCARA PARA OXIGENO Atóxico. Envasado individualmente en envase que garantice su conservación. Referencia comercial Hudson-RCI. Modelo: De 100%. Pediátrica. De plástico, apto para uso medicinal, flexible. Con pico fijo 100%, con resevorio y válvula de seguridad. Con elástico ajustable que permita su sostén ;250;Salud
2020-07-24 00:00:00;426-0916-CDI20;426-7718-OC20;426 - HTAL. PARMENIO PIÑERO ;MINISTERIO DE SALUD;PANELES DE CABECERA TH SRL;30-71132295-3;24160;MEDIDOR DE FLUJO PARA OXIGENO . Modelo: De 0 a 15 l, acople DISS (Diameter Index Safety System) ;16;Salud
2020-07-24 00:00:00;416-1038-CDI20;416-7762-OC20;416 - HTAL. CARLOS G. DURAND;MINISTERIO DE SALUD;SYNCROTECH SRL;30-69461778-2;28730;OXIMETRO DE PULSO - SATUROMETRO - PULSIOXIMETRO Pantalla con vision digital de SpO2 y FC. Barra analógica de intensidad de pulso. Display de onda pletismogafica. Completo con accesorios   Modelo: Digital, no invasivo, para uso neonatal, pediatrico o adulto, Con cable sensor reutilizable para dichos usos: para control de saturacion de oxigeno SpO2 (RANGO 0 100%) y control de FC (RANGO de 30 a 250 Ipm como minimo). Variedad: Saturómetro, pulsioxiometro, digital, no invasivo ;10;Salud
2020-07-24 00:00:00;420-0951-CDI20;420-7712-OC20;420 - HTAL. RICARDO GUTIERREZ  ;MINISTERIO DE SALUD;GENBIOTECH SRL;30-70941519-7;450000;PLACA PARA PCR . Modelo: De 96 pocillos, de 0,2 ml(con pollerita), de policarbonato y polipropileno, certificada bajo normas ISO ;1000;Salud
2020-07-24 00:00:00;426-0916-CDI20;426-7719-OC20;426 - HTAL. PARMENIO PIÑERO ;MINISTERIO DE SALUD;Silvana Graciela Charaf;27-13464300-0;17400;REGULADOR . Modelo: Para puesto de oxígeno ;8;Salud
2020-07-24 00:00:00;426-0676-LPU20;426-7733-OC20;426 - HTAL. PARMENIO PIÑERO ;MINISTERIO DE SALUD;CEEMED S.A.;33-70849252-9;65280;SET DE ASPIRACION CONTROLADA . . Modelo: Con regulador digital y conexión múltiple. Compuesto en su extremo distal por a) un conector escalonado en PVC grado médico. b) una tubuladura de 3 mm de diámetro de poliuretano, no colapsable en su extremo proximal. c) un dispositivo multifunción de polisulfona con regulador digital para control de la aspiración.Estéril y atóxico. Envasado individualmente en doble bolsa. ;800;Salud
2020-07-24 00:00:00;426-0916-CDI20;426-7718-OC20;426 - HTAL. PARMENIO PIÑERO ;MINISTERIO DE SALUD;PANELES DE CABECERA TH SRL;30-71132295-3;17673;VALVULA REGULADORA DE PRESION . Modelo: Para tubos de gases comprimidos, con salidas para manómetros ;3;Máquinas y Herramientas
2020-07-27 00:00:00;401-0935-CDI20;401-7821-OC20;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;EXCELENCIA HOSPITALARIA SRL;30-71352270-4;5100000;BOTA DE UN SOLO USO . Modelo: De tela no tejida tipo spunbond o SMS. Media caña. Confeccionada en dos piezas iguales de Spunbond o SMS de 30/40 g/m2, cosidas en todo su frente hasta el talón con costura overlock. En la parte superior llevará una prolongación en forma de tira de 35 cm de largo por 5 cm de ancho. De media caña: 30 cm de alto y de punta a talón tendrá una longitud de no menos de 38 cm. Acondicionada en bolsa de polietileno, rotulada, conteniendo no mas de 50 pares. ;200000;Salud
2020-07-27 19:27:00;;32581;;MINISTERIO DE SALUD;PANELES DE CABECERA TH SRL;30711322953;566334;;1;
2020-07-28 00:00:00;426-0944-CDI20;426-7854-OC20;426 - HTAL. PARMENIO PIÑERO ;MINISTERIO DE SALUD;GASES COMPRIMIDOS S.A;30-54398920-3;194900;AIRE COMPRIMIDO Aplicacion: uso medicinal AIRE COMPRIMIDO    Medida: En tubo de 6 m3 Modelo: En tubo de 6 m3, para uso medicinal ;10;Salud
2020-07-28 00:00:00;401-0717-CDI20;401-7871-OC20;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;EGLIS S.A;30-59401076-7;549000;BOLSA PARA TRANSPORTE DE MUESTRAS BIOLOGICAS . Modelo: De polipropileno virgen,no tóxico.Con doble compartimiento  para la muestra y el protocolo de trabajo,con solapa de cierre definitivo. ;100000;Salud
2020-07-28 00:00:00;423-0842-LPU20;423-7857-OC20;423 - HTAL. FRANCISCO J.MUÑIZ  ;MINISTERIO DE SALUD;MONTEBIO S.R.L.;30-70825006-2;26365400;KIT PARA EXTRACCION RAPIDA DE ADN Demás especificaciones deberán ser indicadas por la repartición solicitante   Modelo: Tipo QIA amp DNA mini, envase por 50 determinaciones ;20000;Salud
2020-07-29 00:00:00;426-1562-CME20;426-7918-OC20;426 - HTAL. PARMENIO PIÑERO ;MINISTERIO DE SALUD;TEX CARE ARGENTINA S.A.;30-67612260-1;810000;ALQUILER DE AMBO DE USO ASISTENCIAL REUSABLE . Modelo: De algodón/viscosa-poliéster. Talle Extra Grande. Casaca escote en V, manga japonesa.TELA: algodón/ viscosa 35 % poliester 65% preencogido Ligadura: Tafetán Peso: 154 g/m2 +/-3% Resistencia urdimbre 40 Kg/cm Resistencia trama 30 Kg/cm Hilos urdimbre 40 +/-5% Hilos trama 25 +/-5% Hilos totales 64 +/-3% CASACA 1) Delantero: liso 1 bolsillo pecho plaqué, lado izq, 2 bolsillos plaqué inf, faldón recto, dobladillo int 3 cm. 2) Espalda: lisa, costura centro y/o entera. Faldón recto, dobladillo int 3 cm. 3) Mangas: japonesa, dobladillo int 3 cm 4) Cuello: Escote V, interior refuerzo misma tela. Ancho refuerzo 4 cm. 5) Bolsillos: Sup plaqué, vista int 3 cm. Abertura 13 cm. Profundidad 15 cm. 6) Costuras: cerrado frente con espalda, hombros, cerrado mitad espalda, máquina overlock puntada seguridad. Bolsillos 2 costuras simple pespunte bordes expuestos: sobrehilados. Resto operaciones, 1 costura simple. 7) Remate costuras y/o atraques: las aberturas de bolsillos. 8) Hilos: 50/2 cabos algodón 100% mercerizado al tono tela, puntadas/ cm 3,5 color firme lavado 9) Medidas: ½ cuerpo Contorno: 70 cm, Distancia entre vistas mangas: 92 cm, largo: 76 cm PANTALON 1) Delantero: liso, bota dobladillo interno 3 cm. 2) Trasero: liso, bolsillo plaqué lado derecho. Bota dobladillo 3 cm. 3) Cintura: elástico no menos 2,5 cm ancho, dobladillo con 2 pespuntes. 4) Bolsillos: Plaqué, vista interna 3 cm. Abertura: 13 cm. Profundidad: 15 cm. 5) Costuras: Cerrado lateral, entrepierna, trasero: máquina overlock, puntada seguridad. Resto operaciones, 1 costura simple. 6) Remates costuras y/o atraques: la abertura de bolsillo. 7) Medidas: medio cuerpo Cintura: 65 cm, largo de tiro delantero terminado: 38 cm, largo: 115 cm Terminación, presentación: 1) sin excedente hilos, costuras rotas, zafadas, frunces o dobleces, planchadas, dobladas. 2) en bolsa polietileno individual, hermética, transparente, impermeable, indicación marca o nombre de fabricante, N° talle. 3) etiqueta marca o nombre del fabricante, N° talle, recomendaciones lavado, planchado ;10800;Salud
2020-07-29 00:00:00;419-1537-CME20;419-7880-OC20;419 - HTAL. MARIA FERRER ;MINISTERIO DE SALUD;DROGUERIA MARTORANI S.A.;30-70296606-6;6543;ESTETOSCOPIO BIAURICULAR Demás especificaciones deberán ser indicadas por la repartición solicitante   Modelo: Auscultador de 37 mm, de aluminio anodizado, extra ligero ;30;Salud
